PN;Assignee Name;Micron;IBM;Samsung;Toshiba;mean_cumulative_incl_unigram_red_linkage;mean_cumulative_incl_unigram_compl_linkage;mean_cumulative_incl_bigram_red_linkage;mean_cumulative_incl_bigram_compl_linkage;mean_preclusive_incl_unigram_red_linkage;mean_preclusive_incl_unigram_compl_linkage;mean_preclusive_incl_bigram_red_linkage;mean_preclusive_incl_bigram_compl_linkage;filing_year;grant_year
7449398;Samsung;0;0;1;0;0,193548387;0,417266187;0;0;302;1153;504;1424;2006;2008
7449417;Samsung;0;0;1;0;0,361111111;0,559006212;0,061403508;0,091715976;302;1153;504;1424;2006;2008
7452753;Samsung;0;0;1;0;0;0;0;0;9,250000009;3,203703707;504;1424;2005;2008
7452769;Samsung;0;0;1;0;0;0;0;0;3,222222218;2,735849059;10,50000003;5,750000016;2007;2008
7452773;Samsung;0;0;1;0;0;0;0;0;3,850652274;2,496406818;41,99999966;28,22222251;2006;2008
7452783;Samsung;0;0;1;0;0,191919192;0,40527578;0,018691589;0,014069264;302;1153;504;1424;2005;2008
7452790;Samsung;0;0;1;0;0,627906977;0,852226721;0,134920635;0,142222222;6,609259246;8,115714278;52,49999958;49,99999938;2004;2008
7452810;Samsung;0;0;1;0;0;0;0;0;2,789473685;2,679802954;38,99999945;38,42857118;2007;2008
7452811;Samsung;0;0;1;0;0;0;0;0;3,527272727;2,701845057;30,00000019;26,70952355;2006;2008
7452817;Samsung;0;0;1;0;0,140350877;0,238095238;0,009803922;0,024096386;5,412178732;3,706298134;243,5454521;626,2669473;2006;2008
7452825;Samsung;0;0;1;0;0,409090909;0,537414966;0,035714286;0,051724138;3,719047619;4,591756252;24,49999985;17,13636362;2006;2008
7453097;Samsung;0;0;1;0;0,431818182;0,536036036;0,107142857;0,128834356;10,08333335;3,37603687;276,5000003;739,1666666;2005;2008
7453716;Samsung;0;0;1;0;0,875;0,979667283;0,197530864;0,286738351;4,353023093;2,116696644;146,9423077;349,859047;2005;2008
7455563;Samsung;0;0;1;0;0,186046512;0,245487365;0;0;5,374999989;5,596530612;281,0000005;747,1666679;2006;2008
7456041;Samsung;0;0;1;0;0;0;0;0;11,36363645;9,599832786;358,9999994;973,7777771;2005;2008
7456112;Samsung;0;0;1;0;0;0;0;0;17,33333324;23,83636395;504;1424;2006;2008
7456434;Samsung;0;0;1;0;0;0;0;0;5,922321429;7,261489874;271,3333336;739,1875006;2005;2008
7459323;Samsung;0;0;1;0;0,383333334;0,529411765;0,048780488;0,063758389;302;1153;504;1424;2006;2008
7459353;Samsung;0;0;1;0;0,333333333;0,417253521;0,055555556;0,087301587;3,176470586;1,445292622;45,00000045;27,99999978;2006;2008
7459359;Samsung;0;0;1;0;0,295454545;0,38927739;0,056603774;0,058404558;302;1153;504;1424;2006;2008
7459364;Samsung;0;0;1;0;0;0;0;0;3,071428575;1,816666665;22,00000022;13,91666675;2005;2008
7459370;Samsung;0;0;1;0;0,2;0,220791168;0;0;302;1153;504;1424;2006;2008
7459388;Samsung;0;0;1;0;0,228070175;0,3;0,026666667;0,037288136;302;1153;504;1424;2006;2008
7459779;Samsung;0;0;1;0;0,375;0,553892216;0,076923077;0,107913669;6,138095235;8,098757169;91,5;221,0793651;2005;2008
7462507;Samsung;0;0;1;0;0,233333333;0,301075269;0,033333333;0,01384083;8,500000018;6,340489367;228,0000006;538,8888879;2004;2008
7462520;Samsung;0;0;1;0;0;0;0;0;4,527065526;2,676928549;188,4444448;490,6666667;2006;2008
7462533;Samsung;0;0;1;0;0,588235294;0,723484848;0,119047619;0,122994652;3,400000001;2,901098899;41,99999966;31,16666715;2006;2008
7462535;Samsung;0;0;1;0;0;0;0;0;3,911769331;2,757185143;131,4037038;356,3964168;2005;2008
7462544;Samsung;0;0;1;0;0,35;0,496428571;0,06122449;0,077625571;2,5;1,656804733;24,49999972;21,90000022;2005;2008
7462555;Samsung;0;0;1;0;0;0;0;0;1,949999999;2,104651161;8,857142842;7,079999993;2007;2008
7462899;Samsung;0;0;1;0;0,3375;0,546620047;0,05882353;0,055288462;2,352941176;1,675781249;7,285714284;10,40000002;2006;2008
7463826;Samsung;0;0;1;0;0;0;0;0;17,99999986;9,34999997;504;1424;2005;2008
7465403;Samsung;0;0;1;0;0;0;0;0;5,869153074;4,988934856;250,1785711;638,7871146;2005;2008
7465604;Samsung;0;0;1;0;0,340425532;0,432242991;0,067567568;0,06561086;3,814935069;2,471801963;18,05952374;12,81886576;2005;2008
7465614;Samsung;0;0;1;0;0;0;0;0;3,416666665;2,268817203;12,99999999;10,04761908;2005;2008
7465617;Samsung;0;0;1;0;0,548387097;0,724738676;0,135135135;0,151515152;302;1153;504;1424;2005;2008
7465675;Samsung;0;0;1;0;0,208333333;0,396923077;0;0;7,191812031;6,476926513;372,8621797;1024,86472;2005;2008
7470562;Samsung;0;0;1;0;0,333333333;0,50974026;0,05;0,024154589;5,999999988;3,623529411;504;1424;2005;2008
7470579;Samsung;0;0;1;0;0,575757576;0,6875;0,108695652;0,098765432;2,749999997;1,644859814;15,3333334;13,50000001;2006;2008
7470586;Samsung;0;0;1;0;0;0;0;0;4,272727276;2,613445378;75,99999848;214,9999903;2007;2008
7470588;Samsung;0;0;1;0;0,21;0,503194888;0,028735632;0,03761062;3,984588928;2,122918362;119,0904757;278,3999065;2006;2008
7470612;Samsung;0;0;1;0;0;0;0;0;4,888888896;5,663267013;227,6000003;590,1133336;2006;2008
7470634;Samsung;0;0;1;0;0;0;0;0;8,561904728;6,183227786;333,5000043;1015,000003;2004;2008
7470938;Samsung;0;0;1;0;0,186046512;0,396984925;0,024509804;0,018242123;8,143387247;4,983919362;252,6440683;661,284989;2004;2008
7470948;Samsung;0;0;1;0;0;0;0;0;4,055451124;2,549720808;92,6770833;202,216929;2006;2008
7470950;Samsung;0;0;1;0;0,326086957;0,363636364;0,058823529;0,07079646;4,181818178;2,961538459;33,99999966;28,25000007;2006;2008
7473571;Samsung;0;0;1;0;0;0;0;0;4,85555555;3,19873439;136,2142846;319,4666672;2006;2009
7473590;Samsung;0;0;1;0;0;0;0;0;2,571428571;2,147058822;38,00000068;30,66666634;2005;2009
7473597;Samsung;0;0;1;0;0,211206897;0,309012876;0,018518518;0,028428094;6,241137569;4,149641308;133,5;310,422216;2005;2009
7473600;Samsung;0;0;1;0;0;0;0;0;3,840277779;1,896916051;31,49206349;22,70441619;2007;2009
7473611;Samsung;0;0;1;0;0;0;0;0;5,413814324;3,614941357;278,0462432;741,3167503;2004;2009
7473619;Samsung;0;0;1;0;0;0;0;0;4,977777778;7,098412686;259,6666667;718,6666667;2005;2009
7473647;Samsung;0;0;1;0;0;0;0;0;3,601874319;2,617777196;113,4047607;225,4883117;2006;2009
7473932;Samsung;0;0;1;0;0,186440678;0,507188499;0,019736842;0,043568465;5,506486577;4,952704666;270,2857134;658,4857149;2005;2009
7473951;Samsung;0;0;1;0;0,209302326;0,372750643;0,04964539;0,053497942;14,81111108;17,58103589;269,6249999;727,1875;2004;2009
7473993;Samsung;0;0;1;0;0,365079365;0,670225385;0,058479532;0,069124424;302;1153;504;1424;2005;2009
7473996;Samsung;0;0;1;0;0,511627907;0,54185022;0,090909091;0,104477612;302;1153;504;1424;2005;2009
7476584;Samsung;0;0;1;0;0;0;0;0;7,039419922;4,156910752;276,5999999;743,1000007;2006;2009
7476585;Samsung;0;0;1;0;0;0;0;0;4,250000002;2,361932229;51,00000036;35,79999986;2007;2009
7476598;Samsung;0;0;1;0;0;0;0;0;3,491452997;2,637150996;23,72222226;23,08235287;2007;2009
7476614;Samsung;0;0;1;0;0,178571429;0,482424243;0,016853933;0,032128514;4,666666673;2,925531913;44,50000022;41,49999921;2006;2009
7477445;Samsung;0;0;1;0;0,355555556;0,505415162;0,063492064;0,066666667;4,935064944;3,038303752;41,99999966;29,46428564;2006;2009
7479405;Samsung;0;0;1;0;0;0;0;0;6,100000009;5,337078653;504;1424;2007;2009
7479408;Samsung;0;0;1;0;0;0;0;0;5,243181814;2,563143582;384;1072,972222;2006;2009
7479416;Samsung;0;0;1;0;0;0;0;0;2,001633987;1,814656052;7,600000021;8,166666639;2006;2009
7479434;Samsung;0;0;1;0;0;0;0;0;3,666666663;2,337223273;26,3333331;26,32499975;2006;2009
7479442;Samsung;0;0;1;0;0;0;0;0;5,263173601;3,183024734;172,0098039;440,1103046;2005;2009
7479455;Samsung;0;0;1;0;0,242424242;0,394366197;0,022222222;0,030674847;302;1153;504;1424;2005;2009
7479673;Samsung;0;0;1;0;0,277777778;0,472150259;0,06060606;0,064139942;3,810709845;2,200492625;87,7777781;185,7469136;2005;2009
7482189;Samsung;0;0;1;0;0,2109375;0,208677686;0,026785715;0,038888889;5,688888889;7,011695907;195,9999998;487,1666667;2007;2009
7482206;Samsung;0;0;1;0;0,304347826;0,528947369;0,048076923;0,073019802;7,475000015;4,867250295;290,9999995;813,000001;2006;2009
7482208;Samsung;0;0;1;0;0;0;0;0;17,88235282;22,28255873;346,3333332;959,3999999;2004;2009
7482210;Samsung;0;0;1;0;0;0;0;0;4,833333327;2,324999999;47,49999905;33,00000033;2006;2009
7482222;Samsung;0;0;1;0;0,283333334;0,490196078;0,073170732;0,081081082;302;1153;504;1424;2007;2009
7482224;Samsung;0;0;1;0;0,12962963;0,067827681;0,033898305;0,026143791;302;1153;504;1424;2005;2009
7482242;Samsung;0;0;1;0;0,263157895;0,5;0,037037037;0,058139535;3,732142853;1,73881932;258,75;722,75;2006;2009
7482616;Samsung;0;0;1;0;0,2;0,32472441;0,0144;0,014316703;5,510130725;4,09592126;162,125;303,4308978;2005;2009
7482619;Samsung;0;0;1;0;0,075;0,138063279;0;0;12,52115205;7,102646766;327,8333299;779,0222245;2006;2009
7482648;Samsung;0;0;1;0;0;0;0;0;6,77777776;2,455357145;47,49999905;36,87500009;2004;2009
7482703;Samsung;0;0;1;0;0;0;0;0;4,705714286;3,005351419;86,02222217;209,5932275;2006;2009
7485479;Samsung;0;0;1;0;0;0;0;0;5,924362667;2,683245466;214,2222216;539,4666644;2007;2009
7485481;Samsung;0;0;1;0;0;0;0;0;4;1,906976744;90,0000009;202,000002;2005;2009
7485482;Samsung;0;0;1;0;0;0;0;0;5,007478972;4,189275783;256,9500009;638,7599951;2006;2009
7485507;Samsung;0;0;1;0;0,285714286;0,497536946;0,105263158;0,115853659;2,210648149;1,306679771;12,34999999;10,11935818;2005;2009
7485559;Samsung;0;0;1;0;0,259259259;0,351190476;0,021052632;0,041841004;9,000000009;4,725000007;71,24999858;143,4000121;2005;2009
7485569;Samsung;0;0;1;0;0;0;0;0;6,002857148;4,571356617;134,3999997;341,133332;2005;2009
7485576;Samsung;0;0;1;0;0;0;0;0;17,33333327;11,32249998;504;1424;2005;2009
7485583;Samsung;0;0;1;0;0;0;0;0;4,454545453;2,415584413;32;22,22222222;2006;2009
7485585;Samsung;0;0;1;0;0;0;0;0;6,333333327;3,814285709;21,49999996;17,16666672;2006;2009
7488637;Samsung;0;0;1;0;0;0;0;0;9,326421584;12,42399509;419,9999999;1161,876191;2005;2009
7488644;Samsung;0;0;1;0;0,340425532;0,610328638;0,063291139;0,075117371;4,621080939;3,003298951;28,36818161;29,82105322;2007;2009
7488648;Samsung;0;0;1;0;0;0;0;0;4,159183673;2,77609119;312,6428567;841,1224487;2005;2009
7488654;Samsung;0;0;1;0;0;0;0;0;4,500000005;1,738170348;35,25000041;29,13333316;2006;2009
7488684;Samsung;0;0;1;0;0,227272727;0,387878788;0,028985507;0,047619048;302;1153;504;1424;2006;2009
7488687;Samsung;0;0;1;0;0;0;0;0;4,637500007;2,827128425;504;1424;2006;2009
7488688;Samsung;0;0;1;0;0,175324675;0,35106383;0,008928571;0,007894737;6,77700262;4,092878775;188,0338043;421,8725635;2004;2009
7488694;Samsung;0;0;1;0;0;0;0;0;3,713360283;3,341975854;160,9342865;373,644116;2005;2009
7488974;Samsung;0;0;1;0;0,197916667;0,49882353;0,040322581;0,054474708;302;1153;504;1424;2006;2009
7488982;Samsung;0;0;1;0;0,431818182;0,535714286;0,163934426;0,113636364;3,704141829;1,936682367;26,43333324;16,83950617;2002;2009
7489003;Samsung;0;0;1;0;0,604166667;0,542735043;0,047619048;0,030701754;3,2;7,090909092;504;1424;2006;2009
7491564;Samsung;0;0;1;0;0,435483871;0,605734767;0,072164948;0,070512821;302;1153;504;1424;2007;2009
7491619;Samsung;0;0;1;0;0;0;0;0;3,555555556;2,555555554;18,99999998;17,12499988;2006;2009
7491654;Samsung;0;0;1;0;0;0;0;0;4,541589363;3,266128385;51,99999947;29,28571414;2006;2009
7491968;Samsung;0;0;1;0;0,292857143;0,398568019;0,020761246;0,024263432;12,72727266;11,32432436;504;1424;2005;2009
7492032;Samsung;0;0;1;0;0;0;0;0;5,089285703;2,22733918;265,5;722,7222223;2005;2009
7493713;Samsung;0;0;1;0;0,298245614;0,492753623;0,02173913;0,045627376;8,866666679;4,670993361;346,2222221;956,076923;2006;2009
7494844;Samsung;0;0;1;0;0,393939394;0,711864407;0,032258065;0,079710145;7,424999997;8,225961528;283,0000005;725,8;2006;2009
7494845;Samsung;0;0;1;0;0,152542373;0,108225108;0;0;7,590419022;8,586824756;265,9386217;695,1513127;2005;2009
7494859;Samsung;0;0;1;0;0;0;0;0;3,411764709;2,075380677;20,69999998;19,32000003;2006;2009
7494866;Samsung;0;0;1;0;0,3;0,283076923;0,020833333;0,02739726;302;1153;504;1424;2006;2009
7494868;Samsung;0;0;1;0;0;0;0;0;3,571969695;2,407430339;26,24999979;31,87499938;2005;2009
7494871;Samsung;0;0;1;0;0,476190476;0,61440678;0,19047619;0,201680672;302;1153;504;1424;2006;2009
7494895;Samsung;0;0;1;0;0;0;0;0;3,659090907;2,809420245;39,9999994;43,27272802;2005;2009
7494917;Samsung;0;0;1;0;0;0;0;0;4,777777768;5,185185181;504;1424;2005;2009
7494926;Samsung;0;0;1;0;0;0;0;0;6,363636369;3,075675678;112,9999939;55,33333381;2004;2009
7494934;Samsung;0;0;1;0;0,233333333;0,451515152;0,009803922;0,003649635;5,454545464;1,803278687;101,9999955;137,0000014;2006;2009
7494940;Samsung;0;0;1;0;0,178571429;0,347744361;0,005376344;0,009259259;4,920192308;2,556741659;141,4999999;365;2006;2009
7495284;Samsung;0;0;1;0;0,187134503;0,316091954;0,008658009;0,007936508;5,004108397;2,320927716;57,74999994;65,62499943;2005;2009
7495311;Samsung;0;0;1;0;0,30952381;0,403292181;0,018867925;0,026548673;302;1153;504;1424;2005;2009
7495315;Samsung;0;0;1;0;0;0;0;0;5,900000016;2,029328579;132,0000005;307,6;2007;2009
7498179;Samsung;0;0;1;0;0;0;0;0;6,999999993;7,714285692;55,00000055;77,49999884;2005;2009
7498186;Samsung;0;0;1;0;0,522727273;0,636842105;0,077312139;0,075513699;15,70370374;5,887766566;254,4999973;512,5185189;2006;2009
7498205;Samsung;0;0;1;0;0;0;0;0;8,524999965;5,736322033;504;1424;2006;2009
7498213;Samsung;0;0;1;0;0;0;0;0;7,500000019;2,700000003;504;1424;2006;2009
7498217;Samsung;0;0;1;0;0,446153846;0,61732852;0,076190476;0,102990033;3,569047619;2,518058423;32,02499999;23,0822877;2007;2009
7498233;Samsung;0;0;1;0;0;0;0;0;3,192027417;2,218377152;176,2666667;483,4673721;2006;2009
7498244;Samsung;0;0;1;0;0;0;0;0;6,999999993;3,956521735;504;1424;2004;2009
7498600;Samsung;0;0;1;0;0,246376811;0,362403101;0,080808081;0,083333333;5,540781442;3,133600144;205,6923077;562,7985351;2007;2009
7498679;Samsung;0;0;1;0;0;0;0;0;5;4,279999997;67,0000006;141,9999903;2006;2009
7501297;Samsung;0;0;1;0;0,255319149;0,378238342;0,025974026;0,057142857;302;1153;504;1424;2006;2009
7501307;Samsung;0;0;1;0;0;0;0;0;4,374999992;3,407766995;504;1424;2007;2009
7501327;Samsung;0;0;1;0;0;0;0;0;4,857142856;4,692307694;504;1424;2005;2009
7501334;Samsung;0;0;1;0;0,486486486;0,344827586;0,018867925;0,016304348;5,285714291;4,660714285;52,99999868;183,9999868;2007;2009
7501674;Samsung;0;0;1;0;0,231372549;0,59;0,048192771;0,08185654;4,497209037;1,770129198;37,2511901;36,46981528;2005;2009
7501680;Samsung;0;0;1;0;0;0;0;0;4,933333326;2,972602739;38,00000068;30,10000033;2007;2009
7501682;Samsung;0;0;1;0;0,065217391;0,105263158;0;0;3,441958041;2,815088157;154,1041668;381,8583328;2007;2009
7504266;Samsung;0;0;1;0;0,21;0,456521739;0,037974684;0,033613445;302;1153;504;1424;2005;2009
7504280;Samsung;0;0;1;0;0,294117647;0,344827586;0,090909091;0,095541401;3,347959183;2,548610717;33,00000025;21,22784977;2006;2009
7504290;Samsung;0;0;1;0;0;0;0;0;3,042453561;2,179262347;36,03333301;31,27999975;2007;2009
7504295;Samsung;0;0;1;0;0;0;0;0;6,654545438;6,289220924;504;1424;2006;2009
7504342;Samsung;0;0;1;0;0;0;0;0;6,213643774;4,839274376;33,50000011;26,79563506;2002;2009
7504725;Samsung;0;0;1;0;0;0;0;0;5,898168498;4,01203384;209,2864583;560,8723956;2004;2009
7507594;Samsung;0;0;1;0;0,365853658;0,608695652;0,067307693;0,096774194;302;1153;504;1424;2005;2009
7507609;Samsung;0;0;1;0;0;0;0;0;2,347115385;1,620896453;6,912500001;5,924755801;2005;2009
7507616;Samsung;0;0;1;0;0,137931034;0,183615819;0,009803922;0,006510417;4,700259747;1,949597203;39,10000004;25,26163614;2006;2009
7507627;Samsung;0;0;1;0;0;0;0;0;5,285714291;4,964285712;58,00000104;177,999985;2007;2009
7507652;Samsung;0;0;1;0;0,305084746;0,407594937;0,022222222;0,026755853;6,159449008;3,695513101;504;1424;2005;2009
7507674;Samsung;0;0;1;0;0;0;0;0;6,175000008;10,59523813;265,9999999;721,15;2005;2009
7507996;Samsung;0;0;1;0;0,294117647;0,489795919;0,035714286;0,038167939;4,868181818;3,235104672;46,66666733;30,56666707;2004;2009
7508041;Samsung;0;0;1;0;0,218181818;0,347432024;0,02247191;0,031007752;5,173611109;2,731151904;63,04166698;143,333333;2005;2009
7510891;Samsung;0;0;1;0;0,371428572;0,569536424;0,101694915;0,12987013;3,373345063;2,328000841;80,42724852;170,9787424;2006;2009
7510914;Samsung;0;0;1;0;0;0;0;0;4,714285717;2,649999997;51,00000036;25,83333361;2006;2009
7510931;Samsung;0;0;1;0;0;0;0;0;4,188131873;3,114215909;55,41666661;88,86363358;2006;2009
7510932;Samsung;0;0;1;0;0,279069767;0,351620948;0,081632653;0,083682008;7,763888873;5,253570299;504;1424;2007;2009
7510934;Samsung;0;0;1;0;0;0;0;0;9,000000009;48,37499912;504;1424;2007;2009
7510935;Samsung;0;0;1;0;0;0;0;0;4,537119448;2,14373466;300,9999999;818,6818167;2006;2009
7510963;Samsung;0;0;1;0;0;0;0;0;5,250000013;4,581081072;504;1424;2004;2009
7510968;Samsung;0;0;1;0;0,185185185;0,136054422;0;0;302;1153;504;1424;2006;2009
7511297;Samsung;0;0;1;0;0,428571428;0,476109215;0,079545454;0,066298343;3,214928348;2,605149023;222,1809524;617,4722722;2007;2009
7511334;Samsung;0;0;1;0;0,217391304;0,381260097;0,015384615;0,022727273;3,464434788;2,160596892;26,21279781;25,37186311;2005;2009
7511998;Samsung;0;0;1;0;0,609375;0,790540541;0,095238095;0,113402062;10,66666667;10,82926833;504;1424;2007;2009
7514280;Samsung;0;0;1;0;0,533333333;0,653820598;0,073033708;0,073664825;10,50694445;5,441358018;340,9999925;742,166666;2006;2009
7514310;Samsung;0;0;1;0;0,217741935;0,526894866;0,005681818;0,00764526;5,208939386;2,49650853;150,6666677;316,1787876;2005;2009
7514315;Samsung;0;0;1;0;0,113043478;0,173770492;0;0;302;1153;504;1424;2007;2009
7514325;Samsung;0;0;1;0;0,302564103;0,367944251;0,035294118;0,037563452;3,461390695;2,607894511;87,43750013;195,6082143;2006;2009
7514354;Samsung;0;0;1;0;0,473684211;0,644230769;0,068965517;0,043715847;4,460453183;4,345599779;202,1666666;530,3944806;2005;2009
7517703;Samsung;0;0;1;0;0;0;0;0;4,704545453;4,261678722;504;1424;2007;2009
7517710;Samsung;0;0;1;0;0;0;0;0;10;8;504;1424;2006;2009
7517714;Samsung;0;0;1;0;0;0;0;0;3,543831172;2,11809764;16,11111114;12,25098037;2007;2009
7517730;Samsung;0;0;1;0;0,714285714;0,836734694;0,195652174;0,297520661;4,314814816;4,986773728;122,3333341;287,749999;2006;2009
7517750;Samsung;0;0;1;0;0,229508197;0,436090226;0,013157895;0,01510574;5,22857143;3,035502959;271,0000003;730,3888891;2006;2009
7517752;Samsung;0;0;1;0;0;0;0;0;2,285714286;1,798850575;15,66666672;15,19999993;2007;2009
7517757;Samsung;0;0;1;0;0;0;0;0;4,910714292;3,038223039;163,9499991;388,775;2007;2009
7517762;Samsung;0;0;1;0;0,147540984;0,11821366;0,010638298;0,018518519;302;1153;504;1424;2005;2009
7517763;Samsung;0;0;1;0;0;0;0;0;6,147835489;4,445973131;217,8750003;611,9360159;2007;2009
7517815;Samsung;0;0;1;0;0,302325581;0,406015038;0;0;4,299999991;3,410256407;504;1424;2006;2009
7517817;Samsung;0;0;1;0;0;0;0;0;6,123809528;4,074631918;334,2000003;875,6222226;2007;2009
7518181;Samsung;0;0;1;0;0;0;0;0;2,538461538;1,716216217;16,3333333;23,05952387;2007;2009
7521269;Samsung;0;0;1;0;0,861538462;0,913875598;0,133928571;0,166112957;5,075466447;4,105091354;136,8888896;269,9416666;2006;2009
7521281;Samsung;0;0;1;0;0;0;0;0;4,205050507;2,824713239;36,055555;98,16497622;2006;2009
7521289;Samsung;0;0;1;0;0,155555556;0,508823529;0,0125;0,03;302;1153;504;1424;2005;2009
7521301;Samsung;0;0;1;0;0;0;0;0;3,805581323;2,084657857;99,08095218;222,6879508;2006;2009
7521316;Samsung;0;0;1;0;0;0;0;0;5,340447469;3,587564204;219,5833332;589,2031743;2005;2009
7521329;Samsung;0;0;1;0;0;0;0;0;4,486772487;1,990593468;504;1424;2005;2009
7521331;Samsung;0;0;1;0;0,261538462;0,266832918;0,0546875;0,065789474;4,779760347;3,580216617;64,07863248;60,47865504;2006;2009
7521333;Samsung;0;0;1;0;0,310344828;0,396688742;0,029411765;0,030448718;2,416666669;1,96103896;4,857142856;5,77777778;2006;2009
7521348;Samsung;0;0;1;0;0,518518519;0,641350211;0,157894737;0,18490566;302;1153;504;1424;2007;2009
7521357;Samsung;0;0;1;0;0;0;0;0;4,982638895;3,15833333;40,25000067;48,20833225;2005;2009
7521704;Samsung;0;0;1;0;0,321428572;0,414225942;0,043650794;0,035714286;3,507068041;2,180221207;24,73333321;18,81196571;2005;2009
7521746;Samsung;0;0;1;0;0;0;0;0;3,538461534;2,114503816;16,74999987;10,63636364;2008;2009
7521788;Samsung;0;0;1;0;0;0;0;0;5,314285721;4,467267725;119,0000001;335,7999995;2005;2009
7524692;Samsung;0;0;1;0;0;0;0;0;4,426587303;3,596674323;185,4999999;488,7222222;2006;2009
7524717;Samsung;0;0;1;0;0;0;0;0;2,31837607;1,963196287;14,66666658;13,5625;2008;2009
7524724;Samsung;0;0;1;0;0,275862069;0,373161765;0,052631579;0,034768212;302;1153;504;1424;2005;2009
7524733;Samsung;0;0;1;0;0,488888889;0,561904762;0,052631579;0,071129707;3,571428574;2,11029918;187,0000002;487,9444444;2007;2009
7524747;Samsung;0;0;1;0;0;0;0;0;3,988603989;2,77353215;37,33333303;43,54999947;2006;2009
7524757;Samsung;0;0;1;0;0;0;0;0;5,625000001;5,727969341;269,2500001;720,7727272;2006;2009
7524763;Samsung;0;0;1;0;0;0;0;0;13,74999995;4,400000005;504;1424;2005;2009
7524770;Samsung;0;0;1;0;0;0;0;0;6,774665798;10,37923964;366,4285715;1023,901181;2005;2009
7525143;Samsung;0;0;1;0;0;0;0;0;3,596744923;3,251444895;71,96499992;172,2669788;2005;2009
7525146;Samsung;0;0;1;0;0,519379845;0,682269504;0,094444444;0,129890454;2,866666669;2,155963304;30,0000003;30,42857121;2006;2009
7527988;Samsung;0;0;1;0;0;0;0;0;5,724358987;2,668604649;272;727,2857145;2004;2009
7527992;Samsung;0;0;1;0;0,348837209;0,451219512;0,075757576;0,114832536;3,583333339;2,603174606;22,00000022;12,29411763;2005;2009
7528021;Samsung;0;0;1;0;0,34375;0,607664234;0,050724638;0,06779661;302;1153;504;1424;2005;2009
7528022;Samsung;0;0;1;0;0,405405405;0,515544042;0,042553191;0,06185567;3,37453704;2,666879249;36,5555552;25,86666668;2005;2009
7531401;Samsung;0;0;1;0;0;0;0;0;6,26166667;2,763039209;53,03333323;43,33717946;2007;2009
7531412;Samsung;0;0;1;0;0,320675106;0,402524544;0,03539823;0,028052805;3,608766697;2,388138411;48,47839439;64,19258624;2005;2009
7531413;Samsung;0;0;1;0;0;0;0;0;4,500000005;1,632812501;64;36,16666612;2005;2009
